assignment,comments,length,shortened comment,shortened length,Ailie category,Tricia category,Ariel category,Equal,Final category
8,"Also, your A/B test needs to look at user behavior, not what they report in a survey. Ch-squared tests are for comparing rates of binary behavior such as click through, not ratings on a likert scale.",36,"Also, your A/B test needs to look at user behavior, not what they report in a survey. ",18,3,3,2,false,3
8,"Protocol is good, but should be more specific in having a script that explains what the app does and the functionality. The 2nd photo doesn't really capture the participant's reaction to the gamification. It might have been better to capture his facial ex",166,"Protocol is good, but should be more specific in having a script that explains what the app does and the functionality. ",22,3,3,3,true,3
8,"While it is good to A/B test small changes, don't be afraid to make significant changes this week to your styling. While you're in good shape, I think your app could see some significant improvements in minimalism and ease of navigation. Whenever you find",56,"While it is good to A/B test small changes, don't be afraid to make significant changes this week to your styling. ",22,3,3,3,true,3
8,protocol not very thorough. gave point for chosen data because the assignment was misleading. just change the data type to number of users who accessed help out of those assigned to either condition and you're good.,36,protocol not very thorough. gave point for chosen data because the assignment was misleading. ,15,2,2,2,true,2
8,A/B testing should have hypotheses of results and potential interpretations. Great redesign!,12,,,3,3,3,true,3
8,Great visual design and cute concept!,6,,,1,1,1,true,1
8,Great functionality so far coming up to the end here! Very thorough assignment. Clicking to change the due time on a small mobile screen might be a little difficult using the arrows. Missing copy of last week's dev plan and Github URL.,42,Great functionality so far coming up to the end here! Very thorough assignment. ,14,1,1,1,true,1
8,Good insights for redesign of PowerUpp button. The URL for the original app seems to redirect to the redesign by default. It is still unclear as to what the how many points each workout is worth. The protocol is a bit too simplistic and not specific enoug,65,Good insights for redesign of PowerUpp button. The URL for the original app seems to redirect to the redesign by default. ,22,2,2,1,false,2
8,Comments: - nice new landing page :),7,,,1,1,1,true,1
8,"- You didn't group your information about testing and how it would be performed in one place, it was sprinkled throughout the submission. Made for challenging grading. If you have time before today's submission, please try to make sure that pieces of info",50,"- You didn't group your information about testing and how it would be performed in one place, it was sprinkled throughout the submission. ",24,2,2,3,false,2
8,- I don't see Liz or Maria's signed consent forms. ,11,,,2,2,2,true,2
8,"The A/B test is quite shallow of a change.  A change in the photo taking page might be more interesting, as there were definite confusions from users after using the page, and several redesigns could be possible from that issue.(no points deducted)",43,The A/B test is quite shallow of a change. ,10,2,2,2,true,2
8,Describe the null hypothesis explicitly.,5,,,3,3,3,true,3
8,I had to take a few points off for the testing descriptions. The assignment asks what measurable user behavior you will be tracking. Describing a difference in general isn't specific enough. Also there was no description of the possible outcomes of these ,50,I had to take a few points off for the testing descriptions. The assignment asks what measurable user behavior you will be tracking. ,24,2,2,2,true,2
8,The protocol is not detailed enough.,6,,,2,2,2,true,2
8,Suggested changes don't address core issues of the cooking interface.,10,,,2,2,2,true,2
8,Explicitly state what the hypothesis would be.,7,,,3,3,3,true,3
8,"I think fundamentally you identify that your game interface needs work, but the proposed changes aren't quite comprehensive to fix the issues.",22,,,2,2,2,true,2
8,What are the hypotheses being tested? At least make the null hypothesis explicit.,13,,,3,3,3,true,3
8,"protocol could be better, but gave point. no real descriptions from the photo captions. outcomes provided, but no interpretations. time is proposed as a measure, but no statistical test. resubmit on piazza your interpretations and corrections regarding st",44,"protocol could be better, but gave point. no real descriptions from the photo captions. outcomes provided, but no interpretations. ",20,2,2,2,true,2
8,"The protocol should be specific enough that if another person were to read it, they could run a participant through the app. Great functionality on the redesign! I really enjoy the trading card system and the re-roll functionality. The only thing that I w",79,"The protocol should be specific enough that if another person were to read it, they could run a participant through the app. ",23,3,3,2,false,3
8,not enough photos,3,,,2,2,2,true,2
8,"Your implementation is a bit behind. What happens after the user orders?  When an order is complete, how does the user pick up the food (a simple address would suffice)? Again, wizard-of-oz work is fine, but it should still allow a user to fully complete ",116,Your implementation is a bit behind. What happens after the user orders? ,13,2,2,2,true,2
8,"If you test the duration spent on a page, do NOT use a chi-square test unless variables can be binarized (i.e. clicked vs not clicked). Points will be taken off next week if tests are performed incorrectly. A/B tests on duration will typically use t-tests",56,"If you test the duration spent on a page, do NOT use a chi-square test unless variables can be binarized (i.e. ",22,3,3,3,true,3
8,Possible outcomes of A/B tests are not interpreted with implications of design of prototype (i.e. how will your redesign affect the tests).,22,,,2,2,2,true,2
8,Photo Documentation: I like that you included quotes from the user testing in the captions. Really helps make the documented data feel more human and relatable later when digging for insights.,31,Photo Documentation: I like that you included quotes from the user testing in the captions. ,16,1,1,1,true,1
8,Good progress! Nice to see that the prototype is fitting better into mobile form factor. ,16,,,1,1,1,true,1
8,Observations/Changes: Great detail! I like the thorough notes and clear connection to changes. Insightful find on users wanting to just jump to search rather than manually checking through categories. ,30,Observations/Changes: Great detail! I like the thorough notes and clear connection to changes. ,14,1,1,1,true,1
8,"Good job overall. As a note on metrics for testing, timing may be a hard one for distilling insights. Another potential metric o maybe think about is whether or not one design is more conducive of using the category options. As you noted in your tests, so",92,"Good job overall. As a note on metrics for testing, timing may be a hard one for distilling insights. ",20,2,2,2,true,2
8,"The protocol is detailed, but the interview follow up questions in item 7 may not be the best questions. Users often do not know what changes they might want.  A better way to probe users for their thoughts on changes are asking them what they liked most ",146,"The protocol is detailed, but the interview follow up questions in item 7 may not be the best questions. ",20,2,2,2,true,2
8,Deductions: - Redesign is not fully functional. I couldn't see the goals that I added after adding them on the goals page.,22,,,2,2,2,true,2
8,"-  Point off for discussion of outcomes. Although you are measuring a quantifiable user behavior, your measurement is not well-suited for the type of experiment you're trying to run because on mobile, in order to view the tool tip text, the user will alre",153,Point off for discussion of outcomes.,9,2,2,2,true,2
8,"Comments: - There is no ""tool tip"" in a mobile web app. Your assignment for the course project is to design for the mobile context. If you plan to display the text when the button is tapped, then you should explain that.  ",44,"Comments: - There is no ""tool tip"" in a mobile web app. ",13,2,2,2,true,2
8,"-Bug: After adding a goal, the Goals page continues to show the message ""You don't any unfinished goal yet"". I considered taking a point off for this given that it is a pretty obvious bug, but it might be possible that neither of your users came across th",66,"-Bug: After adding a goal, the Goals page continues to show the message ""You don't any unfinished goal yet"". ",20,2,2,2,true,2
8,Suggestion: Show results from the current day by default.,11,,,3,3,3,true,3
8,Looking good! I really enjoyed the link to the course website in the help menu :),16,,,1,1,1,true,1
8,"Two suggestions: 1) For the completed goals view, the whitespace can be reduced, because users don't need to interact w/ individual lines. You might even consider keeping the 3 categories collapsed and having an easy way to see how many of each type of go",62,"Two suggestions: 1) For the completed goals view, the whitespace can be reduced, because users don't need to interact w/ individual lines. ",23,3,3,3,true,3
8,"2) I would go for a friendlier font in your onboarding screens, and also use different weights and sizes for emphasis. The text itself is good, but especially if your app is focused on shy individuals, you want to be as inviting as possible. ",45,"2) I would go for a friendlier font in your onboarding screens, and also use different weights and sizes for emphasis. ",22,3,3,3,true,3
8,"Well done on the test plan! A few comments:  - The graphs still don't make sense. I really recommend not putting in dummy data. The average of the two moods, also doesn't make too much sense. ",38,Well done on the test plan! A few comments:  - The graphs still don't make sense. ,18,2,2,2,true,2
8,"I also really recommend changing the numbering cues to include if not emojis, single word descriptions corresponding to meaning.",21,,,3,3,3,true,3
8,"Well done overall. I took 1 point off because the redesign isn't presented as a coherent interactive app, but more as a set of screens. I would expect the dashboard in the redesign to some how link to the individual pig page. It's not clear to me that wit",65,Well done overall. ,4,1,1,1,true,1
9,nice work. it's mostly there.,5,,,1,1,1,true,1
9,Great work!,2,,,1,1,1,true,1
9,excellent work,2,,,1,1,1,true,1
9,"- potential revisions not listed on development plan. Wish that you'd added a final push to include some additional functionality to the app (eg, some way to track existing requirements)",30,potential revisions not listed on development plan.,9,2,2,2,true,2
9,Nice work !,3,,,1,1,1,true,1
9,needs more work.,3,,,2,2,2,true,2
9,Awesome work!!,2,,,1,1,1,true,1
9,Online test results: Great job! Nice detail and organization with the whole process. Analysis and results are clear as well.,20,,,1,1,1,true,1
9,"App is really coming together! Good progress and nice touch with starting some styling. Looking forward to any last wave of updates in the next, final week! ",28,App is really coming together! Good progress and nice touch with starting some styling. ,15,1,1,1,true,1
9,Not enough work shown for t-test. The extent of work shown should be similar to if you did a t-test for math homework.,23,,,3,2,2,false,3
9,"Proposed changes should include general fixes, not just based off testing.",11,,,3,3,3,true,3
9,"Online test results: Nice perspective toward the end. Very useful to think about the less tech-savvy user. I'm sure eventually at some point in time the assumptions we make about prior user knowledge may encompass things like the '+', but as of now, what ",63,Online test results: Nice perspective toward the end. Very useful to think about the less tech-savvy user. ,18,1,1,1,true,1
9,"App is looking good and pretty demo-able to me! Really awesome to even see the integration of Swipe. Search is working too -- very nice. (One note on search though, I'm not sure it was immediately intuitive that the search bar appeared in the header when ",69,App is looking good and pretty demo-able to me! Really awesome to even see the integration of Swipe. ,19,1,1,1,true,1
9,Good work!,2,,,1,1,1,true,1
9,Great job! Visual design and functionality have really come along. Only thing missing was a clear interpretation of your chi-square results. ,22,,,2,1,2,false,2
9,Online test results: Well organized. Great seeking qualitative feedback and logging it!,12,,,1,1,1,true,1
9,Changes: - Notifications might be pretty consuming/not as useful at this scope esp. w/o real accounts yet so I wouldn't worry about that one,24,,,3,3,3,true,3
9,Would be good to pluck some changes that you would want prioritized to finish before the final and place them into your dev plan,25,,,3,3,3,true,3
9,Fit & Finish: Missing GitHub link in assignment submission but thanks for the update Piazza post! ,17,,,2,2,2,true,2
9,Overall looking pretty demo-able! Looking forward to seeing any other updates made in the coming week. ,17,,,1,1,1,true,1
9,"Online test results: Nice work. Qualitatively, I definitely agree that the new sidebar design is better in terms of users not accidentally trying to click something that isn't clickable. I also agree with the new icon for participants, seems to work well.",43,Online test results: Nice work. ,6,1,1,1,true,1
9,Missing GitHub repo link : (,6,,,2,2,2,true,2
9,I see you've snagged a domain name -- nice! Looking forward to presentation/demo day! ,15,,,1,1,1,true,1
9,good job with statistics page. can you get more data without being too invasive?,14,,,3,2,3,false,2
9,Eliminate the hamburger menu on your two screens that have it. It can prevent people from going directly to the home screen which is well developed andIt doesn't actually reduce the total number of button presses to navigate from one screen to the next (s,62,Eliminate the hamburger menu on your two screens that have it. ,12,3,3,3,true,3
9,Chi squared calculation work needs to be shown.,8,,,3,3,2,false,3
9,Good work!,2,,,1,1,1,true,1
9,Good work!,2,,,1,1,1,true,1
9,"App looks in good shape and you scoped your A/B test well to answer a basic but meaningful question. Only points not given were for not updating the dev plan to say more specifically what you will do this week. A lot of steps go into making a good poster,",69,App looks in good shape and you scoped your A/B test well to answer a basic but meaningful question. ,20,1,1,1,true,1
9,No statistical information provided. No updated dev plan.,8,,,2,2,2,true,2
9,"As you noted, your Chi-square test was a stretch, so you haven't earned those points. If you have time, you may want to add another question type or two.",29,"As you noted, your Chi-square test was a stretch, so you haven't earned those points. ",16,2,2,2,true,2
9,"In this iteration, it seemed that the cookies functionality wasn't working. The pets also don't seem to animate on the home page (they were so cute!). The pictures in the gallery also didn't load correctly when I tested on my phone and in device mode on C",67,"In this iteration, it seemed that the cookies functionality wasn't working. ",12,2,2,2,true,2
9,Good work so far on your visual design and functionality. Looking forward to your presentation.,15,,,1,1,1,true,1
9,"Some changes for this coming week: How does a user accept a friend request or is it automatically requested? There should be some clarity as to how many points a task or challenge is worth. Great visual design, the app has really come along! Looking forwa",49,Some changes for this coming week: How does a user accept a friend request or is it automatically requested? ,20,2,3,3,false,3
9,"Your expected is your ""before redesign"" and your observed is ""after redesign"". Your chi-squared calculations are done incorrectly.",18,,,2,2,2,true,2
9,Please include full dev plan in PDF or link to full dev plan. I can't compare with just the given.,20,,,3,3,3,true,3
9,still confused about what to do prima facie,8,,,2,2,2,true,2
9,Good work!,2,,,1,1,1,true,1
9,"Deductions: -1 point off for your statistical analysis conclusions.  Your Chi-squared statistic is 0.8333, your p-value is 0.361, which is not statistically significant to the p< 0.5 level, which is what we required for this assignment. That means your a/",48,Deductions: -1 point off for your statistical analysis conclusions. ,10,2,2,2,true,2
9,Some issues of polish remain. specifically on the add savings>categories page.,13,,,2,2,2,true,2
9,Awesome work !!,3,,,1,1,1,true,1
9,Awesome work !!,3,,,1,1,1,true,1
9,Awesome work!!,2,,,1,1,1,true,1
9,Awesome work!!,2,,,1,1,1,true,1
9,Awesome work!!,2,,,1,1,1,true,1
9,Awesome work!!,2,,,1,1,1,true,1
9,Awesome work!!,2,,,1,1,1,true,1
9,Nice work !,3,,,1,1,1,true,1
9,Well done,2,,,1,1,1,true,1
9,Good work!,2,,,1,1,1,true,1
9,Missing last week's development plan.,5,,,2,2,2,true,2
9,Well done!,2,,,1,1,1,true,1
9,Good work!,2,,,1,1,1,true,1
9,"Really great testing! Your prototype is almost there, but I was hoping to see the analytics and rankings pages update when you walk around a building (or at least that the name there would reflect the name on the account). Also, there was a bug where some",53,Really great testing! ,4,1,1,1,true,1
9,"Wanted to see deeper analysis of what the results imply (beyond just wanting more test subjects). Also did not see any suggestions for changes based on your A/B test, or any of your proposed changes added to your Dev plan.  Still some development to do, b",81,Wanted to see deeper analysis of what the results imply (beyond just wanting more test subjects). ,17,2,2,3,false,3
9,"Good to see the progress and the deep thinking about the testing and the results. However, Your expected results were not calculated correctly (use the rate of conversion from version A as your expected values in version B, not just assume that everyone w",45,Good to see the progress and the deep thinking about the testing and the results. ,16,1,1,1,true,1
9,"Your app is absolutely adorable, and I love the idea. I think you should emphasize the Tastebuddy being a cooking companion more because I think that would hit upon your POV better. I look forward to your presentation!",38,"Your app is absolutely adorable, and I love the idea. ",11,1,1,1,true,1
9,Online test results: Awesome job. I think your conclusion about which design to pick based on error rates and satisfaction surveying even with inconclusive timing measurements is very reasonable. Very cool working around Google Analytics with your own sys,41,Online test results: Awesome job. ,6,1,1,1,true,1
9,List of changes: Red -> Green change on the photo upload is a lot more noticeable now! Nice. ,19,,,1,3,1,false,1
9,Fit and Finish: Uploaded a Brian Soe as a tent! I would include a header also on the specific listing page. It still feels a little inconsistent to only have the option to use the browser integrated back to get out of the page where as all other pages hav,54,Fit and Finish: Uploaded a Brian Soe as a tent! I would include a header also on the specific listing page. ,22,3,3,3,true,3
9,Cool logo! Everything themes pretty well and gives off the right feeling for what kind of people this app caters to. ,22,,,1,1,1,true,1
9,"Test results: Nice process & organization. Good to see that with more tests, you were able to come to a more confident result! Also, great touch with keeping track of additional variables for back your findings. ",37,"Test results: Nice process & organization. Good to see that with more tests, you were able to come to a more confident result! ",24,1,1,1,true,1
9,"List of changes: Good list, very useful to have context for the changes listed alongside the actual proposed change.",19,,,1,3,1,false,1
9,"Good job overall, new navigation between question tabs seems to work really well. Will there be any plans to actually allow someone to make an account and login? Would be nice to be able to actually mess around with questions that users generate.  Current",63,"Good job overall, new navigation between question tabs seems to work really well. ",14,1,1,1,true,1
9,"Online test results: Testing is hard! Nice to see you documented all the difficulties and bumps along the road. The drastic difference between actual user preferences and data is pretty intense, but yes I would agree that a lot of the variance you all fou",91,Online test results: Testing is hard! Nice to see you documented all the difficulties and bumps along the road. ,20,1,1,1,true,1
9,Missing GitHub repo url.,4,,,2,2,2,true,2
9,"Good work on having data update on both instructor and student side. I still think your A/B testing should have focused on more of the core functionality of the app. Changing the profile picture is a peripheral and additional functionality, but not one th",90,Good work on having data update on both instructor and student side. ,13,1,1,1,true,1
9,I like the concept of being able to create and answer quiz questions. Looking forward to your presentation. ,19,,,1,1,1,true,1
9,Ended up adding a club to favorites twice somehow,10,,,2,2,2,true,2
9,"Polishing opportunities: - When making a profile, how are you communicating what is required? Esp with the checkboxes",18,,,2,2,2,true,2
9,- 'Yes' and 'No' should probably be responses to some question. Are you actually prompting people a question? Maybe better matched with 'I like this club' and 'Pass' etc.  ,31,- 'Yes' and 'No' should probably be responses to some question. Are you actually prompting people a question? ,19,3,3,3,true,3
9,"A couple fixes to your app in this final week: There should be some way to edit your friends list (i.e. rename, delete friends). Again, there should be some confirmation as to how many points it takes to level up or whether checking in with multiple frien",99,A couple fixes to your app in this final week: There should be some way to edit your friends list (i.e. ,22,3,3,3,true,3
9,"Great work so far, and I look forward to your presentation!",11,,,1,1,1,true,1
9,"You had a very unique metric that you analyzed, and you did well at analyzing and interpreting it. Looking forward to your presentation!",23,,,1,1,1,true,1
9,"If mission log is empty, it might be nice to have a simple message saying ""No current missions. Add more."" or something of that nature just so the entire middle of the screen isn't just blank.  When creating a mission, it isn't clear which button is the R",98,"If mission log is empty, it might be nice to have a simple message saying ""No current missions. Add more."" ",21,3,3,3,true,3
9,Test results: Good discussion of data collecting and analysis process. ,11,,,1,1,1,true,1
9,"Changes/Fit & Finish: Great progress overall, things are looking a lot more polished up and functional! Perhaps one last touch (feature addition) to make things look even more real is the ability to add a picture for the profile so it's not just a sea of ",56,"Changes/Fit & Finish: Great progress overall, things are looking a lot more polished up and functional! ",17,1,1,1,true,1
9,Looking forward any more updates for the final!,8,,,1,1,1,true,1
9,"Test results: Surprising results are always fun! Though this is not to say at this moment we are able to really claim one is comprehensively better over the other. Somewhere down the line, there may be other content you'd want to fit in an upper header, w",77,Test results: Surprising results are always fun! ,8,1,1,1,true,1
9,Nice week 10 stretch goal.,5,,,1,1,1,true,1
9,Looking forward to the last round of updates for the final!,11,,,1,1,1,true,1
9,Many of the changes are more aesthetic rather than focusing on functionality. One thing to clarify is what happens with the app while the user is on an adventure or what happens during a boss fight. Great functionality and design! Looking forward to your ,45,Many of the changes are more aesthetic rather than focusing on functionality. ,13,2,2,2,true,2
9,still needs some work. it's not clear what the app does prima facie.,13,,,2,2,2,true,2
9,"Online test results: Nice, clean report. ",7,,,1,1,1,true,1
9,"Overall awesome progress! Super cool seeing people who have been to the places not only in the random roll, but also when clicking on a marker in the map. Nice work. List view and individual view could still be polished up a bit in terms of style but it's",54,Overall awesome progress! ,4,1,1,1,true,1
9,I feel that you should also test for the core functionality of the  app (i.e. the trading card part or the re-roll part) as these are essential for your app. Some other possible revisions for different portions of your UI should also be addressed. You may,66,I feel that you should also test for the core functionality of the  app (i.e. ,17,2,3,3,false,2
9,"Great job on the functionality, and I look forward to hearing your pitch!",13,,,1,1,1,true,1
9,"Great work this week. One issue I didn't see described in the list of revisions, is the fact that the  Piggy closet page is not connected to any other page! the hamburger menu doesn't link back to the main screen. The one thing that would add the final bi",117,Great work this week. ,5,1,1,1,true,1
9,"You guys have done a lot of great work on this app! I had to take a point off for the polish and ready to present. I'm sure you're focusing on it for the final presentations, but it does make a big difference that the calendar isn't working. I also know i",101,You guys have done a lot of great work on this app! ,13,1,1,1,true,1
9," I would recommend for the demo on Friday to focus on having navigation working properly. It looks like in the version I'm looking at now there's something janky going on w/ sessions, possibly due to facebook login, but I keep getting redirected to the lo",92,I would recommend for the demo on Friday to focus on having navigation working properly. ,16,3,3,3,true,3
9,2 deductions:  - Your development plans don't have weeks 5-8 or week 10...??? I've been pretty lax on grading these but I have to take a point off for this. ,32,2 deductions:  - Your development plans don't have weeks 5-8 or week 10...??? ,15,2,2,2,true,2
9,Prototype is lacking in final polish.,9,,,2,2,2,true,2
9,"I like the redesign, much more sleek. A few issues of polish, such as missing images, (those should be easy to add).  When the amount provided exceeds a daily percentage req'd then the bar disappears entirely, Try catching this case and maybe making the b",77,"I like the redesign, much more sleek. A few issues of polish, such as missing images, (those should be easy to add). ",23,3,2,2,false,3
9,"The two tables for the PowerUpp button testing and Workout Select testing were the exact same, but you had different chi-square calculations. Was this just a typo in the numbers entered into the tables?",34,"The two tables for the PowerUpp button testing and Workout Select testing were the exact same, but you had different chi-square calculations. ",23,2,2,2,true,2
9,It's good that you noticed some of the confusions with the app and are actively trying to fix them. These specific changes should be noted in your dev plan. Think about why your app is unique in order to include that in your pitch next week. Looking forwa,51,It's good that you noticed some of the confusions with the app and are actively trying to fix them. ,20,1,1,1,true,1
9,You cannot use chi squared test on continuous data such as time. A t-test is the appropriate test to use here.,21,,,3,3,3,true,3
9,"The result of the Control(The A scenario) should actually be the expected. Where did you get the expected numbers 7/20 and 21/42? You can't conclude from the chi squared that version A is the ""winning"" version. The best conclusion you can make is that A a",54,The result of the Control(The A scenario) should actually be the expected. Where did you get the expected numbers 7/20 and 21/42? ,23,2,2,2,true,2
9,Most of your proposed changes are surface level changes.,9,,,2,2,2,true,2
10,Awesome pitch!! Great work this quarter :),7,,,1,1,1,true,1
10,Great job at your app and presentation! I'm very happy that you all found this creative idea and implemented it so well.  It was great having y'all in my studio :),32,Great job at your app and presentation! I'm very happy that you all found this creative idea and implemented it so well. ,23,1,1,1,true,1
10,"Poster was a bit too texty. Remember that for posters, you want to focus more on the app and its functionality/design process rather than trying to explain everything through words. ",31,Poster was a bit too texty. ,7,2,2,2,true,2
10,You all did a great job with the visual design and implementation of your app. It has been such a great experience teaching and learning from you over the past 10 weeks. Thanks for a wonderful quarter! :),38,You all did a great job with the visual design and implementation of your app. ,16,1,1,1,true,1
10,"Very impressed with how much functionality and creativity you were able to implement into this app. You all have done such a great job, and I am so proud of seeing how much your app has grown. Thanks for a purrrr-fect quarter! :)",43,Very impressed with how much functionality and creativity you were able to implement into this app. ,17,1,1,1,true,1
10,Thanks for a great quarter. :) Glad to have seen your project grow from the very start. ,18,,,1,1,1,true,1
10,Good job and thanks for a great quarter!,8,,,1,1,1,true,1
10,Good job and thanks for a great quarter! ,9,,,1,1,1,true,1
10,Well done! Thanks for a great quarter! ,8,,,1,1,1,true,1
10,Well done and great job this quarter!,7,,,1,1,1,true,1
10,Great work today! It was awesome seeing the improvement of your app throughout the quarter!! Everything went smoothly and the end product of the prototype/pitch/walkthrough/poster were all pretty good!,29,Great work today! It was awesome seeing the improvement of your app throughout the quarter!! ,16,1,1,1,true,1
10,Thanks for an amazing quarter :)! ,7,,,1,1,1,true,1
10,Great job today! Awesome seeing the app progress throughout the quarter. ,12,,,1,1,1,true,1
10,Thanks for an amazing quarter :)! ,7,,,1,1,1,true,1
10,Good work throughout the quarter guys!,6,,,1,1,1,true,1
10,"Poster is not 24""x30"" portrait. Poster doesn't provide any competitive analysis.",11,,,2,2,2,true,2
10,"Walkthrough goes up to 2 min. Only need a high level description, and don't have to walk through the full scoring system.",22,,,3,3,2,false,3
10,Should introduce the walkthrough with what the app's goal is.,10,,,3,3,3,true,3
10,Poster's application flow could have flown better. No competitive analysis provided for poster.,13,,,2,2,2,true,2
10,"Presentation was creative and definitely memorable, but the beginning part could have been rehearsed better/cut short.",16,,,3,3,3,true,3
10,The slide doesn't really demonstrate what the application does or looks like.,12,,,2,2,2,true,2
10,Poster missing competitive analysis.,4,,,2,2,2,true,2
10,Slide is cluttered and doesn't show off the application interface.,10,,,2,2,2,true,2
10,Walkthrough should introduce the application with its goal/pov.,8,,,3,3,2,false,3
10,Great job this quarter! ,5,,,1,1,1,true,1
10,Great work !! :),4,,,1,1,1,true,1
10,Great to see a very well implemented app!,8,,,1,1,1,true,1
10,Many of the points you did not get stemmed from not having a clear or insightful POV. Your POV seemed to be that people lack data about electricity usage. But why do they lack data? What is the barrier to collection? I don't think its just because they do,52,Many of the points you did not get stemmed from not having a clear or insightful POV. ,18,2,2,2,true,2
10,"Enjoyed having the three of you in studio! Great to see your app develop over the quarter. Needed a little more practice on the walkthrough today, and also looking for a little more on the point of view about helping students reflect on their priorities a",64,Enjoyed having the three of you in studio! Great to see your app develop over the quarter. ,18,1,1,1,true,1
10,the feedback loop on the slide saved it. using black/gray against dark green wasnt a good idea. decent poster. nice walkthrough.,21,,,2,2,2,true,2
10,"considering you only had 2 teammates, I think your app came together best out of both studios. good work. pitch was great, poster was nice, walkthrough well done.",28,"considering you only had 2 teammates, I think your app came together best out of both studios. good work. ",20,1,1,1,true,1
10,Well done. Thank you for a great quarter & good luck on any remaining finals!,15,,,1,1,1,true,1
10,nice work on pitch. could have been better rehearsed. nice poster. walkthrough is twice as long as allowed.,18,,,2,2,2,true,2
10,Awesome work !! :),4,,,1,1,1,true,1
10,"nice pitch, just not creative. excellent poster. great walkthrough.",9,,,1,2,2,false,2
10,Good job!,2,,,1,1,1,true,1
10,Pitch was awesome -- great work !! :),8,,,1,1,1,true,1
10,Awesome work !! :),4,,,1,1,1,true,1
10,Good work throughout the whole quarter guys!,7,,,1,1,1,true,1
10,Walkthrough was close to 2 minutes.,6,,,2,2,1,false,2
10,Well done. Congrats on being one of the top teams!,10,,,1,1,1,true,1
10,Slide doesn't show off the app. Show off your whiteboard! :),11,,,3,2,2,false,3
10,Walkthrough goes almost 2 minutes long.,6,,,2,2,2,true,2
10,Thank you for a wonderful quarter and great work! ,10,,,1,1,1,true,1
10,Great work !! :),4,,,1,1,1,true,1
10,Great job today! It's been really great seeing your team make progress on the app over the weeks and even going out and personally testing it! ,27,Great job today! ,4,1,1,1,true,1
10,"Clean slides and poster, solid walkthrough. Good stuff! Make JJ get some sleep. ",14,,,1,1,1,true,1
10,Thanks for an awesome quarter :). ,7,,,1,1,1,true,1
10,Good work guys!,3,,,1,1,1,true,1
10,Walkthrough went to 2 minutes. Could have simply demonstrated the posting/emoji translation feature.,13,,,3,3,2,false,3
10,Poster missing any kind of competitive analysis.,7,,,2,2,2,true,2
10,Impressive work guys! Congratulations on winning Most Elegant Solution!,9,,,1,1,1,true,1
10,Poster doesn't provide any competitive analysis.,6,,,2,2,2,true,2
10,Poster is missing competitive analysis.,5,,,2,2,2,true,2
10,Impressive work throughout the quarter guys!,6,,,1,1,1,true,1
10,Poster doesn't give any competitive analysis.,6,,,2,2,2,true,2
10,"slide hard to read. pitch not unique or creative. walkthrough could have been better rehearsed, but it's still pretty good.",20,,,2,2,2,true,2
10,"Your poster had a little too much text to make it easy to scan. I like your clear user need, but wanted to see a little more development along the lines of the studio, supporting reflection in ways other than just seeing the historical answers. ",46,Your poster had a little too much text to make it easy to scan. ,15,2,2,2,true,2
10,Awesome pitch !! Great work :),6,,,1,1,1,true,1
10,Great work !! :),4,,,1,1,1,true,1
10,awesome pitch. nice poster.,4,,,1,1,1,true,1
10,"I like your identified need pointing out that there are things that are hard to articulate as a Google Search. The walkthrough and pitch were a little unpolished, but really glad to see your progress this quarter!",37,I like your identified need pointing out that there are things that are hard to articulate as a Google Search. ,21,1,1,1,true,1
10,"Very, very impressed by the creativity, functionality, and overall cuteness of this app. You all did such a great job with the app and the presentation (BEST PITCH AWARD, WOO!). Thanks for a great quarter. :)",36,"Very, very impressed by the creativity, functionality, and overall cuteness of this app. ",14,1,1,1,true,1
10,Thanks for a great quarter. :) I am very happy to have seen how your project has grown throughout the past 10 weeks.,23,,,1,1,1,true,1
10,"Thank you for a wonderful quarter. :) You all did such a great job with the functionality, and I've really enjoyed seeing your app grow and become what it is. ",31,Thank you for a wonderful quarter. ,7,1,1,1,true,1
10,Great job with everything this quarter. I have truly enjoyed watching this app grow from the inception of its idea to the full implementation. Thanks for a great quarter! :),30,Great job with everything this quarter. ,7,1,1,1,true,1
10,Thanks for a great quarter. :) I'm happy you were able to find an idea that worked out really well for you. ,23,,,1,1,1,true,1
10,"Slide didn't really demonstrate the app interface, but you all did a great job with this unique app and idea.  I've truly enjoyed watching this idea grow, and you have all been through so much work. Thanks for a great quarter! :)",43,"Slide didn't really demonstrate the app interface, but you all did a great job with this unique app and idea. ",21,2,2,2,true,2
10,great job!,2,,,1,1,1,true,1
10,Enjoyed having you in studio! Really liked your critical thinking about the POV.,13,,,1,1,1,true,1
10,Great job today! I think the main area that could have been improved on overall was more distinguishing as a unique solution. ,23,,,3,1,2,false,2
10,Thanks a million for a great quarter!!,7,,,1,1,1,true,1
10,CONGRATULATIONS ON THE AWARD! ,5,,,1,1,1,true,1
10,Amazing job on each category and just in general throughout the quarter. I was consistently impressed by your team's efforts and dedication to the design cycle.,26,Amazing job on each category and just in general throughout the quarter. ,13,1,1,1,true,1
10,"Pitch, Poster, Walkthrough, Application -- all fantastic! ",8,,,1,1,1,true,1
10,Great work !! :),4,,,1,1,1,true,1
10,Awesome pitch -- great work !! :),7,,,1,1,1,true,1
10,Good work and thanks for a great quarter!,8,,,1,1,1,true,1
